InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
540526,PROD_011,ALARM CLOCK BAKELIKE GREEN,5,2023-09-21 09:00:00,3.75,13498,UK
540527,PROD_017,SET OF 4 PANTRY JARS,4,2023-08-24 15:00:00,6.35,15413,UK
540527,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,2,2023-08-24 15:00:00,1.69,15413,UK
540527,PROD_003,JUMBO BAG RED RETROSPOT,4,2023-08-24 15:00:00,1.85,15413,UK
540528,PROD_009,SET OF 2 TEA TOWELS,6,2023-06-17 16:00:00,2.5,16383,UK
540528,PROD_016,SET OF 4 KNICK KNACK TINS,1,2023-06-17 16:00:00,5.95,16383,France
540529,PROD_016,SET OF 4 KNICK KNACK TINS,4,2023-06-12 10:00:00,5.95,16386,Australia
540529,PROD_003,JUMBO BAG RED RETROSPOT,4,2023-06-12 10:00:00,1.85,16386,UK
540529,PROD_016,SET OF 4 KNICK KNACK TINS,3,2023-06-12 10:00:00,5.95,16386,UK
540529,PROD_002,REGENCY CAKESTAND 3 TIER,4,2023-06-12 10:00:00,12.75,16386,UK
540530,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,5,2023-08-04 14:00:00,2.95,14879,UK
540530,PROD_002,REGENCY CAKESTAND 3 TIER,1,2023-08-04 14:00:00,12.75,14879,UK
540531,PROD_015,SMALL POPCORN HOLDER,9,2023-04-22 08:00:00,1.25,16755,UK
540531,PROD_001,SET OF 6 SPACEBOY CD,7,2023-04-22 08:00:00,3.95,16755,UK
540531,PROD_019,STRAWBERRY SHOPPING TROLLEY,6,2023-04-22 08:00:00,2.95,16755,UK
540532,PROD_018,HEART OF WICKER SMALL,6,2023-11-22 14:00:00,1.25,14774,UK
540533,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,5,2023-01-25 13:00:00,0.55,16759,UK
540533,PROD_002,REGENCY CAKESTAND 3 TIER,8,2023-01-25 13:00:00,12.75,16759,UK
540533,PROD_004,LUNCH BAG VINTAGE DOILY,1,2023-01-25 13:00:00,1.65,16759,UK
540534,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,4,2023-08-24 08:00:00,1.69,16064,Germany
540534,PROD_012,PAPK OF 12 VINTAGE TICKETS,6,2023-08-24 08:00:00,0.85,16064,Germany
540535,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,1,2023-10-10 17:00:00,0.55,17131,UK
540536,PROD_007,SET OF 3 REGENCY TEA TOWELS,8,2023-01-23 14:00:00,3.25,12961,UK
540536,PROD_008,ROSES REGENCY TEACUP AND SAUCER,2,2023-01-23 14:00:00,5.95,12961,UK
540536,PROD_014,WOODEN PICTURE FRAME WHITE,7,2023-01-23 14:00:00,4.5,12961,Australia
540537,PROD_001,SET OF 6 SPACEBOY CD,2,2023-08-11 16:00:00,3.95,16905,Germany
540537,PROD_002,REGENCY CAKESTAND 3 TIER,3,2023-08-11 16:00:00,12.75,16905,UK
540537,PROD_001,SET OF 6 SPACEBOY CD,5,2023-08-11 16:00:00,3.95,16905,UK
540538,PROD_004,LUNCH BAG VINTAGE DOILY,4,2023-08-25 08:00:00,1.65,18897,UK
540538,PROD_011,ALARM CLOCK BAKELIKE GREEN,5,2023-08-25 08:00:00,3.75,18897,UK
540539,PROD_016,SET OF 4 KNICK KNACK TINS,8,2023-05-18 17:00:00,5.95,12582,UK
540540,PROD_018,HEART OF WICKER SMALL,5,2023-05-31 15:00:00,1.25,13832,France
540540,PROD_002,REGENCY CAKESTAND 3 TIER,1,2023-05-31 15:00:00,12.75,13832,France
540540,PROD_012,PAPK OF 12 VINTAGE TICKETS,7,2023-05-31 15:00:00,0.85,13832,UK
540541,PROD_001,SET OF 6 SPACEBOY CD,7,2023-09-18 12:00:00,3.95,14697,UK
540541,PROD_014,WOODEN PICTURE FRAME WHITE,8,2023-09-18 12:00:00,4.5,14697,France
540541,PROD_018,HEART OF WICKER SMALL,8,2023-09-18 12:00:00,1.25,14697,USA
540542,PROD_008,ROSES REGENCY TEACUP AND SAUCER,1,2023-12-19 15:00:00,5.95,15129,Australia
540543,PROD_019,STRAWBERRY SHOPPING TROLLEY,9,2023-08-02 17:00:00,2.95,15074,Germany
540544,PROD_010,ALARM CLOCK BAKELIKE RED,8,2023-01-19 11:00:00,3.75,14453,UK
540544,PROD_012,PAPK OF 12 VINTAGE TICKETS,2,2023-01-19 11:00:00,0.85,14453,UK
540544,PROD_001,SET OF 6 SPACEBOY CD,1,2023-01-19 11:00:00,3.95,14453,UK
540545,PROD_009,SET OF 2 TEA TOWELS,6,2023-08-29 12:00:00,2.5,17225,UK
540545,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,6,2023-08-29 12:00:00,0.55,17225,Germany
540545,PROD_016,SET OF 4 KNICK KNACK TINS,4,2023-08-29 12:00:00,5.95,17225,UK
540545,PROD_016,SET OF 4 KNICK KNACK TINS,8,2023-08-29 12:00:00,5.95,17225,UK
540545,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,4,2023-08-29 12:00:00,0.55,17225,UK
540546,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,5,2023-12-05 15:00:00,2.95,18597,UK
540547,PROD_001,SET OF 6 SPACEBOY CD,1,2023-06-15 17:00:00,3.95,18785,UK
540547,PROD_015,SMALL POPCORN HOLDER,8,2023-06-15 17:00:00,1.25,18785,UK
540548,PROD_001,SET OF 6 SPACEBOY CD,7,2023-02-18 15:00:00,3.95,16315,UK
540549,PROD_011,ALARM CLOCK BAKELIKE GREEN,8,2023-04-06 08:00:00,3.75,17847,UK
540550,PROD_009,SET OF 2 TEA TOWELS,4,2023-06-06 15:00:00,2.5,18620,UK
540550,PROD_007,SET OF 3 REGENCY TEA TOWELS,7,2023-06-06 15:00:00,3.25,18620,Germany
540550,PROD_018,HEART OF WICKER SMALL,5,2023-06-06 15:00:00,1.25,18620,UK
540551,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,5,2023-07-08 09:00:00,0.55,15584,UK
540551,PROD_002,REGENCY CAKESTAND 3 TIER,8,2023-07-08 09:00:00,12.75,15584,UK
540552,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,8,2023-05-19 15:00:00,2.1,14028,UK
540553,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,3,2023-06-29 09:00:00,0.55,14865,Germany
540553,PROD_002,REGENCY CAKESTAND 3 TIER,7,2023-06-29 09:00:00,12.75,14865,UK
540553,PROD_004,LUNCH BAG VINTAGE DOILY,8,2023-06-29 09:00:00,1.65,14865,UK
540553,PROD_003,JUMBO BAG RED RETROSPOT,8,2023-06-29 09:00:00,1.85,14865,UK
540554,PROD_010,ALARM CLOCK BAKELIKE RED,1,2023-11-18 12:00:00,3.75,13665,Germany
540555,PROD_001,SET OF 6 SPACEBOY CD,8,2023-09-18 17:00:00,3.95,12994,Australia
540555,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,2,2023-09-18 17:00:00,1.69,12994,Germany
540556,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,8,2023-03-06 11:00:00,0.55,15605,UK
540556,PROD_002,REGENCY CAKESTAND 3 TIER,1,2023-03-06 11:00:00,12.75,15605,Australia
540556,PROD_009,SET OF 2 TEA TOWELS,5,2023-03-06 11:00:00,2.5,15605,UK
540556,PROD_011,ALARM CLOCK BAKELIKE GREEN,8,2023-03-06 11:00:00,3.75,15605,UK
540556,PROD_018,HEART OF WICKER SMALL,4,2023-03-06 11:00:00,1.25,15605,UK
540557,PROD_010,ALARM CLOCK BAKELIKE RED,4,2023-08-04 11:00:00,3.75,16019,Australia
540557,PROD_011,ALARM CLOCK BAKELIKE GREEN,7,2023-08-04 11:00:00,3.75,16019,USA
540557,PROD_014,WOODEN PICTURE FRAME WHITE,9,2023-08-04 11:00:00,4.5,16019,UK
540557,PROD_015,SMALL POPCORN HOLDER,9,2023-08-04 11:00:00,1.25,16019,France
540557,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,7,2023-08-04 11:00:00,2.95,16019,UK
540558,PROD_001,SET OF 6 SPACEBOY CD,6,2023-01-24 09:00:00,3.95,12922,UK
540558,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,7,2023-01-24 09:00:00,1.69,12922,UK
540559,PROD_007,SET OF 3 REGENCY TEA TOWELS,5,2023-05-19 08:00:00,3.25,14660,France
540559,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,8,2023-05-19 08:00:00,0.55,14660,UK
540560,PROD_016,SET OF 4 KNICK KNACK TINS,2,2023-11-13 10:00:00,5.95,18956,UK
540561,PROD_011,ALARM CLOCK BAKELIKE GREEN,3,2023-10-25 16:00:00,3.75,12836,France
540561,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,6,2023-10-25 16:00:00,1.69,12836,France
540562,PROD_001,SET OF 6 SPACEBOY CD,5,2023-10-10 09:00:00,3.95,17086,Germany
540562,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,9,2023-10-10 09:00:00,2.95,17086,Germany
540562,PROD_014,WOODEN PICTURE FRAME WHITE,9,2023-10-10 09:00:00,4.5,17086,UK
540562,PROD_009,SET OF 2 TEA TOWELS,3,2023-10-10 09:00:00,2.5,17086,Australia
540562,PROD_009,SET OF 2 TEA TOWELS,5,2023-10-10 09:00:00,2.5,17086,UK
540563,PROD_017,SET OF 4 PANTRY JARS,2,2023-05-22 09:00:00,6.35,14571,UK
540563,PROD_003,JUMBO BAG RED RETROSPOT,3,2023-05-22 09:00:00,1.85,14571,UK
540564,PROD_015,SMALL POPCORN HOLDER,5,2023-05-23 17:00:00,1.25,13989,Germany
540565,PROD_002,REGENCY CAKESTAND 3 TIER,1,2023-07-03 08:00:00,12.75,16081,UK
540566,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,1,2023-10-17 11:00:00,1.69,15594,Australia
540567,PROD_004,LUNCH BAG VINTAGE DOILY,5,2023-01-03 08:00:00,1.65,18256,France
540567,PROD_010,ALARM CLOCK BAKELIKE RED,6,2023-01-03 08:00:00,3.75,18256,UK
540567,PROD_011,ALARM CLOCK BAKELIKE GREEN,3,2023-01-03 08:00:00,3.75,18256,France
540568,PROD_010,ALARM CLOCK BAKELIKE RED,2,2023-11-01 09:00:00,3.75,14563,Australia
540568,PROD_014,WOODEN PICTURE FRAME WHITE,6,2023-11-01 09:00:00,4.5,14563,Australia
540568,PROD_003,JUMBO BAG RED RETROSPOT,8,2023-11-01 09:00:00,1.85,14563,Germany
540568,PROD_015,SMALL POPCORN HOLDER,4,2023-11-01 09:00:00,1.25,14563,UK
540568,PROD_016,SET OF 4 KNICK KNACK TINS,4,2023-11-01 09:00:00,5.95,14563,UK
540569,PROD_010,ALARM CLOCK BAKELIKE RED,4,2023-06-17 16:00:00,3.75,15365,UK
540570,PROD_018,HEART OF WICKER SMALL,1,2023-07-13 17:00:00,1.25,18975,USA
540570,PROD_009,SET OF 2 TEA TOWELS,1,2023-07-13 17:00:00,2.5,18975,Australia
540570,PROD_003,JUMBO BAG RED RETROSPOT,6,2023-07-13 17:00:00,1.85,18975,USA
540570,PROD_012,PAPK OF 12 VINTAGE TICKETS,6,2023-07-13 17:00:00,0.85,18975,UK
540571,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-11-07 09:00:00,2.95,15742,UK
540571,PROD_002,REGENCY CAKESTAND 3 TIER,7,2023-11-07 09:00:00,12.75,15742,UK
540572,PROD_015,SMALL POPCORN HOLDER,2,2023-11-17 14:00:00,1.25,13995,France
540572,PROD_011,ALARM CLOCK BAKELIKE GREEN,2,2023-11-17 14:00:00,3.75,13995,Germany
540572,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,2,2023-11-17 14:00:00,0.55,13995,UK
540572,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,3,2023-11-17 14:00:00,2.1,13995,UK
540573,PROD_007,SET OF 3 REGENCY TEA TOWELS,4,2023-08-01 10:00:00,3.25,18739,UK
540574,PROD_019,STRAWBERRY SHOPPING TROLLEY,9,2023-08-23 14:00:00,2.95,16445,UK
540575,PROD_009,SET OF 2 TEA TOWELS,7,2023-04-26 11:00:00,2.5,16417,Australia
540575,PROD_007,SET OF 3 REGENCY TEA TOWELS,3,2023-04-26 11:00:00,3.25,16417,UK
540575,PROD_016,SET OF 4 KNICK KNACK TINS,7,2023-04-26 11:00:00,5.95,16417,Germany
540575,PROD_015,SMALL POPCORN HOLDER,2,2023-04-26 11:00:00,1.25,16417,Germany
540576,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,2,2023-07-30 16:00:00,2.1,15249,Australia
540577,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-08-26 12:00:00,2.95,17421,UK
540577,PROD_002,REGENCY CAKESTAND 3 TIER,9,2023-08-26 12:00:00,12.75,17421,Australia
540577,PROD_017,SET OF 4 PANTRY JARS,1,2023-08-26 12:00:00,6.35,17421,UK
540578,PROD_001,SET OF 6 SPACEBOY CD,9,2023-10-26 10:00:00,3.95,13404,Australia
540579,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-09-26 10:00:00,2.95,12945,USA
540579,PROD_002,REGENCY CAKESTAND 3 TIER,2,2023-09-26 10:00:00,12.75,12945,Germany
540579,PROD_017,SET OF 4 PANTRY JARS,3,2023-09-26 10:00:00,6.35,12945,Germany
540580,PROD_009,SET OF 2 TEA TOWELS,3,2023-03-05 10:00:00,2.5,17969,Germany
540580,PROD_002,REGENCY CAKESTAND 3 TIER,9,2023-03-05 10:00:00,12.75,17969,USA
540580,PROD_004,LUNCH BAG VINTAGE DOILY,3,2023-03-05 10:00:00,1.65,17969,UK
540580,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,9,2023-03-05 10:00:00,1.69,17969,France
540580,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,6,2023-03-05 10:00:00,2.1,17969,UK
540581,PROD_003,JUMBO BAG RED RETROSPOT,1,2023-03-14 13:00:00,1.85,18209,USA
540582,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-07-26 13:00:00,2.95,12516,France
540583,PROD_002,REGENCY CAKESTAND 3 TIER,1,2023-07-05 14:00:00,12.75,16376,UK
540583,PROD_003,JUMBO BAG RED RETROSPOT,4,2023-07-05 14:00:00,1.85,16376,France
540583,PROD_014,WOODEN PICTURE FRAME WHITE,6,2023-07-05 14:00:00,4.5,16376,UK
540584,PROD_019,STRAWBERRY SHOPPING TROLLEY,3,2023-01-27 09:00:00,2.95,18258,UK
540584,PROD_017,SET OF 4 PANTRY JARS,8,2023-01-27 09:00:00,6.35,18258,Germany
540584,PROD_008,ROSES REGENCY TEACUP AND SAUCER,8,2023-01-27 09:00:00,5.95,18258,Australia
540584,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,7,2023-01-27 09:00:00,2.1,18258,UK
540585,PROD_014,WOODEN PICTURE FRAME WHITE,9,2023-02-21 12:00:00,4.5,15946,UK
540586,PROD_009,SET OF 2 TEA TOWELS,1,2023-12-10 14:00:00,2.5,18187,UK
540586,PROD_007,SET OF 3 REGENCY TEA TOWELS,6,2023-12-10 14:00:00,3.25,18187,UK
540587,PROD_010,ALARM CLOCK BAKELIKE RED,6,2023-07-22 15:00:00,3.75,16183,France
540587,PROD_011,ALARM CLOCK BAKELIKE GREEN,6,2023-07-22 15:00:00,3.75,16183,UK
540588,PROD_007,SET OF 3 REGENCY TEA TOWELS,9,2023-07-06 12:00:00,3.25,15773,UK
540588,PROD_019,STRAWBERRY SHOPPING TROLLEY,3,2023-07-06 12:00:00,2.95,15773,UK
540589,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,8,2023-08-24 17:00:00,2.95,14754,Australia
540590,PROD_007,SET OF 3 REGENCY TEA TOWELS,8,2023-11-11 13:00:00,3.25,12357,UK
540590,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,9,2023-11-11 13:00:00,0.55,12357,UK
540590,PROD_004,LUNCH BAG VINTAGE DOILY,1,2023-11-11 13:00:00,1.65,12357,UK
540590,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,6,2023-11-11 13:00:00,1.69,12357,UK
540591,PROD_014,WOODEN PICTURE FRAME WHITE,1,2023-10-04 12:00:00,4.5,16563,Australia
540591,PROD_003,JUMBO BAG RED RETROSPOT,7,2023-10-04 12:00:00,1.85,16563,France
540592,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,2,2023-03-23 09:00:00,0.55,12738,UK
540593,PROD_004,LUNCH BAG VINTAGE DOILY,7,2023-05-14 11:00:00,1.65,16782,France
540593,PROD_004,LUNCH BAG VINTAGE DOILY,2,2023-05-14 11:00:00,1.65,16782,Germany
540593,PROD_018,HEART OF WICKER SMALL,7,2023-05-14 11:00:00,1.25,16782,France
540594,PROD_015,SMALL POPCORN HOLDER,1,2023-08-19 10:00:00,1.25,13232,France
540594,PROD_001,SET OF 6 SPACEBOY CD,4,2023-08-19 10:00:00,3.95,13232,UK
540594,PROD_019,STRAWBERRY SHOPPING TROLLEY,6,2023-08-19 10:00:00,2.95,13232,UK
540595,PROD_002,REGENCY CAKESTAND 3 TIER,1,2023-04-02 09:00:00,12.75,18106,UK
540596,PROD_015,SMALL POPCORN HOLDER,4,2023-03-05 15:00:00,1.25,13764,UK
540597,PROD_018,HEART OF WICKER SMALL,5,2023-02-09 14:00:00,1.25,15106,UK
540598,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,9,2023-05-29 17:00:00,2.1,15136,UK
540598,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,2,2023-05-29 17:00:00,1.69,15136,UK
540598,PROD_010,ALARM CLOCK BAKELIKE RED,5,2023-05-29 17:00:00,3.75,15136,France
540599,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-10-02 08:00:00,2.95,17477,Germany
540599,PROD_002,REGENCY CAKESTAND 3 TIER,3,2023-10-02 08:00:00,12.75,17477,UK
540600,PROD_004,LUNCH BAG VINTAGE DOILY,7,2023-06-02 13:00:00,1.65,18014,USA
540600,PROD_017,SET OF 4 PANTRY JARS,9,2023-06-02 13:00:00,6.35,18014,Australia
540601,PROD_004,LUNCH BAG VINTAGE DOILY,2,2023-10-07 12:00:00,1.65,17138,UK
540601,PROD_019,STRAWBERRY SHOPPING TROLLEY,5,2023-10-07 12:00:00,2.95,17138,USA
540602,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,7,2023-05-02 11:00:00,0.55,16070,Australia
540602,PROD_002,REGENCY CAKESTAND 3 TIER,3,2023-05-02 11:00:00,12.75,16070,UK
540603,PROD_001,SET OF 6 SPACEBOY CD,6,2023-09-27 11:00:00,3.95,13693,UK
540603,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,1,2023-09-27 11:00:00,1.69,13693,USA
540603,PROD_001,SET OF 6 SPACEBOY CD,7,2023-09-27 11:00:00,3.95,13693,UK
540604,PROD_004,LUNCH BAG VINTAGE DOILY,7,2023-03-28 11:00:00,1.65,14081,UK
540604,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,3,2023-03-28 11:00:00,1.69,14081,USA
540604,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,1,2023-03-28 11:00:00,0.55,14081,France
540604,PROD_012,PAPK OF 12 VINTAGE TICKETS,9,2023-03-28 11:00:00,0.85,14081,France
540604,PROD_008,ROSES REGENCY TEACUP AND SAUCER,1,2023-03-28 11:00:00,5.95,14081,Germany
540605,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,5,2023-08-10 16:00:00,2.95,18889,UK
540606,PROD_001,SET OF 6 SPACEBOY CD,1,2023-08-14 12:00:00,3.95,15519,UK
540607,PROD_012,PAPK OF 12 VINTAGE TICKETS,4,2023-09-17 15:00:00,0.85,15284,Germany
540608,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,4,2023-08-15 08:00:00,1.69,14152,Germany
540608,PROD_018,HEART OF WICKER SMALL,5,2023-08-15 08:00:00,1.25,14152,USA
540609,PROD_014,WOODEN PICTURE FRAME WHITE,2,2023-09-18 14:00:00,4.5,17931,Germany
540610,PROD_009,SET OF 2 TEA TOWELS,8,2023-11-10 12:00:00,2.5,12487,USA
540610,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-11-10 12:00:00,2.95,12487,USA
540610,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,6,2023-11-10 12:00:00,1.69,12487,UK
540610,PROD_018,HEART OF WICKER SMALL,7,2023-11-10 12:00:00,1.25,12487,Germany
540611,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,7,2023-02-12 11:00:00,2.95,16589,France
540611,PROD_002,REGENCY CAKESTAND 3 TIER,9,2023-02-12 11:00:00,12.75,16589,UK
540611,PROD_016,SET OF 4 KNICK KNACK TINS,3,2023-02-12 11:00:00,5.95,16589,UK
540612,PROD_016,SET OF 4 KNICK KNACK TINS,1,2023-12-22 16:00:00,5.95,17476,France
540612,PROD_015,SMALL POPCORN HOLDER,1,2023-12-22 16:00:00,1.25,17476,UK
540612,PROD_011,ALARM CLOCK BAKELIKE GREEN,3,2023-12-22 16:00:00,3.75,17476,Germany
540612,PROD_014,WOODEN PICTURE FRAME WHITE,7,2023-12-22 16:00:00,4.5,17476,Germany
540613,PROD_016,SET OF 4 KNICK KNACK TINS,3,2023-12-14 12:00:00,5.95,16286,UK
540613,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,4,2023-12-14 12:00:00,1.69,16286,UK
540614,PROD_007,SET OF 3 REGENCY TEA TOWELS,4,2023-04-02 16:00:00,3.25,18896,UK
540615,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,3,2023-01-21 15:00:00,1.69,16325,UK
540615,PROD_018,HEART OF WICKER SMALL,3,2023-01-21 15:00:00,1.25,16325,UK
540615,PROD_003,JUMBO BAG RED RETROSPOT,1,2023-01-21 15:00:00,1.85,16325,UK
540615,PROD_003,JUMBO BAG RED RETROSPOT,9,2023-01-21 15:00:00,1.85,16325,Australia
540615,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,4,2023-01-21 15:00:00,2.1,16325,USA
540616,PROD_012,PAPK OF 12 VINTAGE TICKETS,2,2023-09-15 13:00:00,0.85,14046,UK
540616,PROD_003,JUMBO BAG RED RETROSPOT,2,2023-09-15 13:00:00,1.85,14046,Germany
540617,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,8,2023-02-06 14:00:00,0.55,14320,UK
540617,PROD_002,REGENCY CAKESTAND 3 TIER,1,2023-02-06 14:00:00,12.75,14320,UK
540617,PROD_017,SET OF 4 PANTRY JARS,2,2023-02-06 14:00:00,6.35,14320,UK
540617,PROD_001,SET OF 6 SPACEBOY CD,4,2023-02-06 14:00:00,3.95,14320,UK
540618,PROD_004,LUNCH BAG VINTAGE DOILY,6,2023-09-03 14:00:00,1.65,14615,Germany
540619,PROD_000,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-04-02 13:00:00,2.95,14357,France
540620,PROD_004,LUNCH BAG VINTAGE DOILY,9,2023-12-01 10:00:00,1.65,13745,UK
540620,PROD_015,SMALL POPCORN HOLDER,8,2023-12-01 10:00:00,1.25,13745,UK
540620,PROD_008,ROSES REGENCY TEACUP AND SAUCER,8,2023-12-01 10:00:00,5.95,13745,UK
540621,PROD_003,JUMBO BAG RED RETROSPOT,7,2023-04-30 09:00:00,1.85,18391,France
540621,PROD_001,SET OF 6 SPACEBOY CD,7,2023-04-30 09:00:00,3.95,18391,UK
540621,PROD_018,HEART OF WICKER SMALL,7,2023-04-30 09:00:00,1.25,18391,UK
540622,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,8,2023-01-22 10:00:00,2.1,12712,UK
540622,PROD_008,ROSES REGENCY TEACUP AND SAUCER,2,2023-01-22 10:00:00,5.95,12712,France
540622,PROD_008,ROSES REGENCY TEACUP AND SAUCER,3,2023-01-22 10:00:00,5.95,12712,UK
540623,PROD_017,SET OF 4 PANTRY JARS,2,2023-05-23 14:00:00,6.35,15013,UK
540623,PROD_008,ROSES REGENCY TEACUP AND SAUCER,4,2023-05-23 14:00:00,5.95,15013,UK
540624,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,5,2023-05-23 16:00:00,1.69,16719,Australia
540624,PROD_017,SET OF 4 PANTRY JARS,5,2023-05-23 16:00:00,6.35,16719,USA
540624,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,4,2023-05-23 16:00:00,1.69,16719,UK
540624,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,1,2023-05-23 16:00:00,1.69,16719,UK
540624,PROD_011,ALARM CLOCK BAKELIKE GREEN,9,2023-05-23 16:00:00,3.75,16719,UK
540625,PROD_017,SET OF 4 PANTRY JARS,8,2023-10-29 11:00:00,6.35,16159,USA
540626,PROD_010,ALARM CLOCK BAKELIKE RED,9,2023-03-10 17:00:00,3.75,12785,UK
540626,PROD_011,ALARM CLOCK BAKELIKE GREEN,4,2023-03-10 17:00:00,3.75,12785,UK
540627,PROD_008,ROSES REGENCY TEACUP AND SAUCER,8,2023-11-28 16:00:00,5.95,18671,USA
540627,PROD_006,PACK OF 72 RETROSPOT CAKE CASES,1,2023-11-28 16:00:00,0.55,18671,USA
540627,PROD_009,SET OF 2 TEA TOWELS,6,2023-11-28 16:00:00,2.5,18671,USA
540628,PROD_003,JUMBO BAG RED RETROSPOT,4,2023-07-02 11:00:00,1.85,14039,UK
540628,PROD_012,PAPK OF 12 VINTAGE TICKETS,2,2023-07-02 11:00:00,0.85,14039,France
540629,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,9,2023-12-28 14:00:00,1.69,13623,USA
540630,PROD_002,REGENCY CAKESTAND 3 TIER,4,2023-08-28 15:00:00,12.75,15164,France
540631,PROD_005,ASSORTED COLOUR BIRD ORNAMENT,1,2023-12-28 14:00:00,1.69,16737,UK
540631,PROD_018,HEART OF WICKER SMALL,9,2023-12-28 14:00:00,1.25,16737,USA
540632,PROD_013,PACK OF 20 SKULL PAPER NAPKINS,2,2023-05-11 16:00:00,2.1,17013,USA
540632,PROD_010,ALARM CLOCK BAKELIKE RED,3,2023-05-11 16:00:00,3.75,17013,UK
540632,PROD_012,PAPK OF 12 VINTAGE TICKETS,3,2023-05-11 16:00:00,0.85,17013,Australia
540632,PROD_019,STRAWBERRY SHOPPING TROLLEY,4,2023-05-11 16:00:00,2.95,17013,USA
540633,PROD_018,HEART OF WICKER SMALL,3,2023-09-03 17:00:00,1.25,14917,Australia
540634,PROD_012,PAPK OF 12 VINTAGE TICKETS,2,2023-10-04 15:00:00,0.85,12528,UK
540635,PROD_019,STRAWBERRY SHOPPING TROLLEY,9,2023-12-31 10:00:00,2.95,16755,Australia
540635,PROD_001,SET OF 6 SPACEBOY CD,3,2023-12-31 10:00:00,3.95,16755,Germany
540635,PROD_003,JUMBO BAG RED RETROSPOT,6,2023-12-31 10:00:00,1.85,16755,UK
540635,PROD_018,HEART OF WICKER SMALL,7,2023-12-31 10:00:00,1.25,16755,UK
540635,PROD_008,ROSES REGENCY TEACUP AND SAUCER,5,2023-12-31 10:00:00,5.95,16755,Germany
540636,PROD_011,ALARM CLOCK BAKELIKE GREEN,5,2023-05-26 14:00:00,3.75,14614,UK
540636,PROD_018,HEART OF WICKER SMALL,1,2023-05-26 14:00:00,1.25,14614,France
540637,PROD_002,REGENCY CAKESTAND 3 TIER,1,2023-07-01 08:00:00,12.75,17838,Australia
540637,PROD_014,WOODEN PICTURE FRAME WHITE,9,2023-07-01 08:00:00,4.5,17838,Germany
540637,PROD_011,ALARM CLOCK BAKELIKE GREEN,5,2023-07-01 08:00:00,3.75,17838,UK
540638,PROD_019,STRAWBERRY SHOPPING TROLLEY,2,2023-02-07 12:00:00,2.95,13809,UK
